GEO_ID,NAME,POPGROUP,POPGROUP_LABEL,B01003_001E,B01003_001M,,,fips,county,state
0500000US35051,"Sierra County, New Mexico",1,Total population,11512,*****,NM,,35053,Socorro County,NM
0500000US35053,"Socorro County, New Mexico",1,Total population,16605,*****,NM,,35055,Taos County,NM
0500000US35055,"Taos County, New Mexico",1,Total population,34322,*****,NM,,35057,Torrance County,NM
0500000US35057,"Torrance County, New Mexico",1,Total population,15150,*****,NM,,35059,Union County,NM
0500000US35059,"Union County, New Mexico",1,Total population,4122,*****,NM,,35061,Valencia County,NM
0500000US35061,"Valencia County, New Mexico",1,Total population,75992,*****,NM,,36001,Albany County,NY
0500000US36001,"Albany County, New York",1,Total population,314679,*****,NY,,36003,Allegany County,NY
0500000US36003,"Allegany County, New York",1,Total population,46654,*****,NY,,36005,Bronx County,NY
0500000US36005,"Bronx County, New York",1,Total population,1468262,*****,NY,,36007,Broome County,NY
0500000US36007,"Broome County, New York",1,Total population,198591,*****,NY,,36009,Cattaraugus County,NY
0500000US36009,"Cattaraugus County, New York",1,Total population,77211,*****,NY,,36011,Cayuga County,NY
0500000US36011,"Cayuga County, New York",1,Total population,76644,*****,NY,,36013,Chautauqua County,NY
0500000US36013,"Chautauqua County, New York",1,Total population,128042,*****,NY,,36015,Chemung County,NY
0500000US36015,"Chemung County, New York",1,Total population,84456,*****,NY,,36017,Chenango County,NY
0500000US36017,"Chenango County, New York",1,Total population,47407,*****,NY,,36019,Clinton County,NY
0500000US36019,"Clinton County, New York",1,Total population,80095,*****,NY,,36021,Columbia County,NY
0500000US36021,"Columbia County, New York",1,Total population,61587,*****,NY,,36023,Cortland County,NY
0500000US36023,"Cortland County, New York",1,Total population,46984,*****,NY,,36025,Delaware County,NY
0500000US36025,"Delaware County, New York",1,Total population,44644,*****,NY,,36027,Dutchess County,NY
0500000US36027,"Dutchess County, New York",1,Total population,296012,*****,NY,,36029,Erie County,NY
0500000US36029,"Erie County, New York",1,Total population,949715,*****,NY,,36031,Essex County,NY
0500000US36031,"Essex County, New York",1,Total population,37501,*****,NY,,36033,Franklin County,NY
0500000US36033,"Franklin County, New York",1,Total population,47996,*****,NY,,36035,Fulton County,NY
0500000US36035,"Fulton County, New York",1,Total population,53588,*****,NY,,36037,Genesee County,NY
0500000US36037,"Genesee County, New York",1,Total population,58387,*****,NY,,36039,Greene County,NY
0500000US36039,"Greene County, New York",1,Total population,48026,*****,NY,,36041,Hamilton County,NY
0500000US36041,"Hamilton County, New York",1,Total population,5068,*****,NY,,36043,Herkimer County,NY
0500000US36043,"Herkimer County, New York",1,Total population,60596,*****,NY,,36045,Jefferson County,NY
0500000US36045,"Jefferson County, New York",1,Total population,117634,*****,NY,,36047,Kings County,NY
0500000US36047,"Kings County, New York",1,Total population,2712360,*****,NY,,36049,Lewis County,NY
0500000US36049,"Lewis County, New York",1,Total population,26681,*****,NY,,36051,Livingston County,NY
0500000US36051,"Livingston County, New York",1,Total population,62253,*****,NY,,36053,Madison County,NY
0500000US36053,"Madison County, New York",1,Total population,68466,*****,NY,,36055,Monroe County,NY
0500000US36055,"Monroe County, New York",1,Total population,757332,*****,NY,,36057,Montgomery County,NY
0500000US36057,"Montgomery County, New York",1,Total population,49539,*****,NY,,36059,Nassau County,NY
0500000US36059,"Nassau County, New York",1,Total population,1391678,*****,NY,,36061,New York County,NY
0500000US36061,"New York County, New York",1,Total population,1669127,*****,NY,,36063,Niagara County,NY
0500000US36063,"Niagara County, New York",1,Total population,212808,*****,NY,,36065,Oneida County,NY
0500000US36065,"Oneida County, New York",1,Total population,232034,*****,NY,,36067,Onondaga County,NY
0500000US36067,"Onondaga County, New York",1,Total population,474621,*****,NY,,36069,Ontario County,NY
0500000US36069,"Ontario County, New York",1,Total population,112060,*****,NY,,36071,Orange County,NY
0500000US36071,"Orange County, New York",1,Total population,398277,*****,NY,,36073,Orleans County,NY
0500000US36073,"Orleans County, New York",1,Total population,40588,*****,NY,,36075,Oswego County,NY
0500000US36075,"Oswego County, New York",1,Total population,118019,*****,NY,,36077,Otsego County,NY
0500000US36077,"Otsego County, New York",1,Total population,58952,*****,NY,,36079,Putnam County,NY
0500000US36079,"Putnam County, New York",1,Total population,97960,*****,NY,,36081,Queens County,NY
0500000US36081,"Queens County, New York",1,Total population,2393104,*****,NY,,36083,Rensselaer County,NY
0500000US36083,"Rensselaer County, New York",1,Total population,161125,*****,NY,,36085,Richmond County,NY
0500000US36085,"Richmond County, New York",1,Total population,493194,*****,NY,,36087,Rockland County,NY
0500000US36087,"Rockland County, New York",1,Total population,336485,*****,NY,,36089,St. Lawrence County,NY
0500000US36089,"St. Lawrence County, New York",1,Total population,108836,*****,NY,,36091,Saratoga County,NY
0500000US36091,"Saratoga County, New York",1,Total population,235010,*****,NY,,36093,Schenectady County,NY
0500000US36093,"Schenectady County, New York",1,Total population,157515,*****,NY,,36095,Schoharie County,NY
0500000US36095,"Schoharie County, New York",1,Total population,29936,*****,NY,,36097,Schuyler County,NY
0500000US36097,"Schuyler County, New York",1,Total population,17920,*****,NY,,36099,Seneca County,NY
0500000US36099,"Seneca County, New York",1,Total population,33900,*****,NY,,36101,Steuben County,NY
0500000US36101,"Steuben County, New York",1,Total population,94153,*****,NY,,36103,Suffolk County,NY
0500000US36103,"Suffolk County, New York",1,Total population,1522998,*****,NY,,36105,Sullivan County,NY
0500000US36105,"Sullivan County, New York",1,Total population,78230,*****,NY,,36107,Tioga County,NY
0500000US36107,"Tioga County, New York",1,Total population,48567,*****,NY,,36109,Tompkins County,NY
0500000US36109,"Tompkins County, New York",1,Total population,105638,*****,NY,,36111,Ulster County,NY
0500000US36111,"Ulster County, New York",1,Total population,181862,*****,NY,,36113,Warren County,NY
0500000US36113,"Warren County, New York",1,Total population,65692,*****,NY,,36115,Washington County,NY
0500000US36115,"Washington County, New York",1,Total population,61504,*****,NY,,36117,Wayne County,NY
0500000US36117,"Wayne County, New York",1,Total population,91332,*****,NY,,36119,Westchester County,NY
0500000US36119,"Westchester County, New York",1,Total population,999723,*****,NY,,36121,Wyoming County,NY
0500000US36121,"Wyoming County, New York",1,Total population,40679,*****,NY,,36123,Yates County,NY
0500000US36123,"Yates County, New York",1,Total population,24808,*****,NY,,37001,Alamance County,NC
0500000US37001,"Alamance County, North Carolina",1,Total population,169185,*****,NC,,37003,Alexander County,NC
0500000US37003,"Alexander County, North Carolina",1,Total population,36491,*****,NC,,37005,Alleghany County,NC
0500000US37005,"Alleghany County, North Carolina",1,Total population,10910,*****,NC,,37007,Anson County,NC
0500000US37007,"Anson County, North Carolina",1,Total population,22388,*****,NC,,37009,Ashe County,NC
0500000US37009,"Ashe County, North Carolina",1,Total population,26598,*****,NC,,37011,Avery County,NC
0500000US37011,"Avery County, North Carolina",1,Total population,17747,*****,NC,,37013,Beaufort County,NC
0500000US37013,"Beaufort County, North Carolina",1,Total population,44898,*****,NC,,37015,Bertie County,NC
0500000US37015,"Bertie County, North Carolina",1,Total population,18105,*****,NC,,37017,Bladen County,NC
0500000US37017,"Bladen County, North Carolina",1,Total population,30105,*****,NC,,37019,Brunswick County,NC
0500000US37019,"Brunswick County, North Carolina",1,Total population,133789,*****,NC,,37021,Buncombe County,NC
0500000US37021,"Buncombe County, North Carolina",1,Total population,266981,*****,NC,,37023,Burke County,NC
0500000US37023,"Burke County, North Carolina",1,Total population,87829,*****,NC,,37025,Cabarrus County,NC
0500000US37025,"Cabarrus County, North Carolina",1,Total population,221200,*****,NC,,37027,Caldwell County,NC
0500000US37027,"Caldwell County, North Carolina",1,Total population,80705,*****,NC,,37029,Camden County,NC
0500000US37029,"Camden County, North Carolina",1,Total population,10353,*****,NC,,37031,Carteret County,NC
0500000US37031,"Carteret County, North Carolina",1,Total population,67944,*****,NC,,37033,Caswell County,NC
0500000US37033,"Caswell County, North Carolina",1,Total population,22785,*****,NC,,37035,Catawba County,NC
0500000US37035,"Catawba County, North Carolina",1,Total population,159852,*****,NC,,37037,Chatham County,NC
0500000US37037,"Chatham County, North Carolina",1,Total population,75070,*****,NC,,37039,Cherokee County,NC
0500000US37039,"Cherokee County, North Carolina",1,Total population,28515,*****,NC,,37041,Chowan County,NC
0500000US37041,"Chowan County, North Carolina",1,Total population,13796,*****,NC,,37043,Clay County,NC
0500000US37043,"Clay County, North Carolina",1,Total population,10997,*****,NC,,37045,Cleveland County,NC
0500000US37045,"Cleveland County, North Carolina",1,Total population,98898,*****,NC,,37047,Columbus County,NC
0500000US37047,"Columbus County, North Carolina",1,Total population,51474,*****,NC,,37049,Craven County,NC
0500000US37049,"Craven County, North Carolina",1,Total population,101405,*****,NC,,37051,Cumberland County,NC
0500000US37051,"Cumberland County, North Carolina",1,Total population,333582,*****,NC,,37053,Currituck County,NC
0500000US37053,"Currituck County, North Carolina",1,Total population,27575,*****,NC,,37055,Dare County,NC
0500000US37055,"Dare County, North Carolina",1,Total population,36718,*****,NC,,37057,Davidson County,NC
0500000US37057,"Davidson County, North Carolina",1,Total population,168002,*****,NC,,37059,Davie County,NC
0500000US37059,"Davie County, North Carolina",1,Total population,42543,*****,NC,,37061,Duplin County,NC
0500000US37061,"Duplin County, North Carolina",1,Total population,49836,*****,NC,,37063,Durham County,NC
0500000US37063,"Durham County, North Carolina",1,Total population,320146,*****,NC,,37065,Edgecombe County,NC
0500000US37065,"Edgecombe County, North Carolina",1,Total population,49609,*****,NC,,37067,Forsyth County,NC
0500000US37067,"Forsyth County, North Carolina",1,Total population,380583,*****,NC,,37069,Franklin County,NC
0500000US37069,"Franklin County, North Carolina",1,Total population,67598,*****,NC,,37071,Gaston County,NC
0500000US37071,"Gaston County, North Carolina",1,Total population,226097,*****,NC,,37073,Gates County,NC
0500000US37073,"Gates County, North Carolina",1,Total population,10584,*****,NC,,37075,Graham County,NC
0500000US37075,"Graham County, North Carolina",1,Total population,8089,*****,NC,,37077,Granville County,NC
0500000US37077,"Granville County, North Carolina",1,Total population,60854,*****,NC,,37079,Greene County,NC
0500000US37079,"Greene County, North Carolina",1,Total population,20524,*****,NC,,37081,Guilford County,NC
0500000US37081,"Guilford County, North Carolina",1,Total population,537113,*****,NC,,37083,Halifax County,NC
0500000US37083,"Halifax County, North Carolina",1,Total population,49291,*****,NC,,37085,Harnett County,NC
0500000US37085,"Harnett County, North Carolina",1,Total population,133074,*****,NC,,37087,Haywood County,NC
0500000US37087,"Haywood County, North Carolina",1,Total population,61695,*****,NC,,37089,Henderson County,NC
0500000US37089,"Henderson County, North Carolina",1,Total population,115613,*****,NC,,37091,Hertford County,NC
0500000US37091,"Hertford County, North Carolina",1,Total population,22010,*****,NC,,37093,Hoke County,NC
0500000US37093,"Hoke County, North Carolina",1,Total population,52169,*****,NC,,37095,Hyde County,NC
0500000US37095,"Hyde County, North Carolina",1,Total population,4697,*****,NC,,37097,Iredell County,NC
0500000US37097,"Iredell County, North Carolina",1,Total population,183965,*****,NC,,37099,Jackson County,NC
0500000US37099,"Jackson County, North Carolina",1,Total population,42983,*****,NC,,37101,Johnston County,NC
0500000US37101,"Johnston County, North Carolina",1,Total population,211320,*****,NC,,37103,Jones County,NC
0500000US37103,"Jones County, North Carolina",1,Total population,9326,*****,NC,,37105,Lee County,NC
0500000US37105,"Lee County, North Carolina",1,Total population,62676,*****,NC,,37107,Lenoir County,NC
0500000US37107,"Lenoir County, North Carolina",1,Total population,55344,*****,NC,,37109,Lincoln County,NC
0500000US37109,"Lincoln County, North Carolina",1,Total population,85670,*****,NC,,37111,McDowell County,NC
0500000US37111,"McDowell County, North Carolina",1,Total population,44527,*****,NC,,37113,Macon County,NC
0500000US37113,"Macon County, North Carolina",1,Total population,36532,*****,NC,,37115,Madison County,NC
0500000US37115,"Madison County, North Carolina",1,Total population,21269,*****,NC,,37117,Martin County,NC
0500000US37117,"Martin County, North Carolina",1,Total population,22213,*****,NC,,37119,Mecklenburg County,NC
0500000US37119,"Mecklenburg County, North Carolina",1,Total population,1100984,*****,NC,,37121,Mitchell County,NC
0500000US37121,"Mitchell County, North Carolina",1,Total population,14951,*****,NC,,37123,Montgomery County,NC
0500000US37123,"Montgomery County, North Carolina",1,Total population,25891,*****,NC,,37125,Moore County,NC
0500000US37125,"Moore County, North Carolina",1,Total population,98618,*****,NC,,37127,Nash County,NC
0500000US37127,"Nash County, North Carolina",1,Total population,94628,*****,NC,,37129,New Hanover County,NC
0500000US37129,"New Hanover County, North Carolina",1,Total population,225175,*****,NC,,37131,Northampton County,NC
0500000US37131,"Northampton County, North Carolina",1,Total population,17917,*****,NC,,37133,Onslow County,NC
0500000US37133,"Onslow County, North Carolina",1,Total population,201597,*****,NC,,37135,Orange County,NC
0500000US37135,"Orange County, North Carolina",1,Total population,147376,*****,NC,,37137,Pamlico County,NC
0500000US37137,"Pamlico County, North Carolina",1,Total population,12293,*****,NC,,37139,Pasquotank County,NC
0500000US37139,"Pasquotank County, North Carolina",1,Total population,40240,*****,NC,,37141,Pender County,NC
0500000US37141,"Pender County, North Carolina",1,Total population,59964,*****,NC,,37143,Perquimans County,NC
0500000US37143,"Perquimans County, North Carolina",1,Total population,13002,*****,NC,,37145,Person County,NC
0500000US37145,"Person County, North Carolina",1,Total population,38999,*****,NC,,37147,Pitt County,NC
0500000US37147,"Pitt County, North Carolina",1,Total population,170600,*****,NC,,37149,Polk County,NC
0500000US37149,"Polk County, North Carolina",1,Total population,19413,*****,NC,,37151,Randolph County,NC
0500000US37151,"Randolph County, North Carolina",1,Total population,143735,*****,NC,,37153,Richmond County,NC
0500000US37153,"Richmond County, North Carolina",1,Total population,43301,*****,NC,,37155,Robeson County,NC
0500000US37155,"Robeson County, North Carolina",1,Total population,118836,*****,NC,,37157,Rockingham County,NC
0500000US37157,"Rockingham County, North Carolina",1,Total population,90903,*****,NC,,37159,Rowan County,NC
0500000US37159,"Rowan County, North Carolina",1,Total population,145784,*****,NC,,37161,Rutherford County,NC
0500000US37161,"Rutherford County, North Carolina",1,Total population,64592,*****,NC,,37163,Sampson County,NC
0500000US37163,"Sampson County, North Carolina",1,Total population,59468,*****,NC,,37165,Scotland County,NC
0500000US37165,"Scotland County, North Carolina",1,Total population,34345,*****,NC,,37167,Stanly County,NC
0500000US37167,"Stanly County, North Carolina",1,Total population,62148,*****,NC,,37169,Stokes County,NC
0500000US37169,"Stokes County, North Carolina",1,Total population,44588,*****,NC,,37171,Surry County,NC
0500000US37171,"Surry County, North Carolina",1,Total population,71439,*****,NC,,37173,Swain County,NC
0500000US37173,"Swain County, North Carolina",1,Total population,14166,*****,NC,,37175,Transylvania County,NC
0500000US37175,"Transylvania County, North Carolina",1,Total population,32979,*****,NC,,37177,Tyrrell County,NC
0500000US37177,"Tyrrell County, North Carolina",1,Total population,3436,*****,NC,,37179,Union County,NC
0500000US37179,"Union County, North Carolina",1,Total population,235699,*****,NC,,37181,Vance County,NC
0500000US37181,"Vance County, North Carolina",1,Total population,42650,*****,NC,,37183,Wake County,NC
0500000US37183,"Wake County, North Carolina",1,Total population,1112883,*****,NC,,37185,Warren County,NC
0500000US37185,"Warren County, North Carolina",1,Total population,18889,*****,NC,,37187,Washington County,NC
0500000US37187,"Washington County, North Carolina",1,Total population,11183,*****,NC,,37189,Watauga County,NC
0500000US37189,"Watauga County, North Carolina",1,Total population,54077,*****,NC,,37191,Wayne County,NC
0500000US37191,"Wayne County, North Carolina",1,Total population,117692,*****,NC,,37193,Wilkes County,NC
0500000US37193,"Wilkes County, North Carolina",1,Total population,66335,*****,NC,,37195,Wilson County,NC
0500000US37195,"Wilson County, North Carolina",1,Total population,78844,*****,NC,,37197,Yadkin County,NC
0500000US37197,"Yadkin County, North Carolina",1,Total population,37198,*****,NC,,37199,Yancey County,NC
0500000US37199,"Yancey County, North Carolina",1,Total population,18357,*****,NC,,38001,Adams County,ND
0500000US38001,"Adams County, North Dakota",1,Total population,2237,*****,ND,,38003,Barnes County,ND
0500000US38003,"Barnes County, North Dakota",1,Total population,10869,*****,ND,,38005,Benson County,ND
0500000US38005,"Benson County, North Dakota",1,Total population,6090,*****,ND,,38007,Billings County,ND
0500000US38007,"Billings County, North Dakota",1,Total population,839,104,ND,,38009,Bottineau County,ND
0500000US38009,"Bottineau County, North Dakota",1,Total population,6442,*****,ND,,38011,Bowman County,ND
0500000US38011,"Bowman County, North Dakota",1,Total population,3024,*****,ND,,38013,Burke County,ND
0500000US38013,"Burke County, North Dakota",1,Total population,2177,*****,ND,,38015,Burleigh County,ND
0500000US38015,"Burleigh County, North Dakota",1,Total population,97895,*****,ND,,38017,Cass County,ND
0500000US38017,"Cass County, North Dakota",1,Total population,182992,*****,ND,,38019,Cavalier County,ND
0500000US38019,"Cavalier County, North Dakota",1,Total population,3725,*****,ND,,38021,Dickey County,ND
0500000US38021,"Dickey County, North Dakota",1,Total population,5013,*****,ND,,38023,Divide County,ND
0500000US38023,"Divide County, North Dakota",1,Total population,2196,*****,ND,,38025,Dunn County,ND
0500000US38025,"Dunn County, North Dakota",1,Total population,4054,*****,ND,,38027,Eddy County,ND
0500000US38027,"Eddy County, North Dakota",1,Total population,2378,*****,ND,,38029,Emmons County,ND
0500000US38029,"Emmons County, North Dakota",1,Total population,3316,*****,ND,,38031,Foster County,ND
0500000US38031,"Foster County, North Dakota",1,Total population,3396,*****,ND,,38033,Golden Valley County,ND
0500000US38033,"Golden Valley County, North Dakota",1,Total population,1812,114,ND,,38035,Grand Forks County,ND
0500000US38035,"Grand Forks County, North Dakota",1,Total population,73101,*****,ND,,38037,Grant County,ND
0500000US38037,"Grant County, North Dakota",1,Total population,2351,*****,ND,,38039,Griggs County,ND
0500000US38039,"Griggs County, North Dakota",1,Total population,2242,136,ND,,38041,Hettinger County,ND
0500000US38041,"Hettinger County, North Dakota",1,Total population,2502,*****,ND,,38043,Kidder County,ND
0500000US38043,"Kidder County, North Dakota",1,Total population,2397,*****,ND,,38045,LaMoure County,ND
0500000US38045,"LaMoure County, North Dakota",1,Total population,4173,150,ND,,38047,Logan County,ND
0500000US38047,"Logan County, North Dakota",1,Total population,1814,150,ND,,38049,McHenry County,ND
0500000US38049,"McHenry County, North Dakota",1,Total population,5420,*****,ND,,38051,McIntosh County,ND
0500000US38051,"McIntosh County, North Dakota",1,Total population,2568,*****,ND,,38053,McKenzie County,ND
0500000US38053,"McKenzie County, North Dakota",1,Total population,13762,*****,ND,,38055,McLean County,ND
0500000US38055,"McLean County, North Dakota",1,Total population,9788,*****,ND,,38057,Mercer County,ND
0500000US38057,"Mercer County, North Dakota",1,Total population,8405,*****,ND,,38059,Morton County,ND
0500000US38059,"Morton County, North Dakota",1,Total population,32916,*****,ND,,38061,Mountrail County,ND
0500000US38061,"Mountrail County, North Dakota",1,Total population,9717,*****,ND,,38063,Nelson County,ND
0500000US38063,"Nelson County, North Dakota",1,Total population,3035,*****,ND,,38065,Oliver County,ND
0500000US38065,"Oliver County, North Dakota",1,Total population,1850,109,ND,,38067,Pembina County,ND
0500000US38067,"Pembina County, North Dakota",1,Total population,6912,*****,ND,,38069,Pierce County,ND
0500000US38069,"Pierce County, North Dakota",1,Total population,4038,*****,ND,,38071,Ramsey County,ND
0500000US38071,"Ramsey County, North Dakota",1,Total population,11638,*****,ND,,38073,Ransom County,ND
0500000US38073,"Ransom County, North Dakota",1,Total population,5679,*****,ND,,38075,Renville County,ND
0500000US38075,"Renville County, North Dakota",1,Total population,2328,*****,ND,,38077,Richland County,ND
0500000US38077,"Richland County, North Dakota",1,Total population,16546,*****,ND,,38079,Rolette County,ND
0500000US38079,"Rolette County, North Dakota",1,Total population,12508,*****,ND,,38081,Sargent County,ND
0500000US38081,"Sargent County, North Dakota",1,Total population,3839,*****,ND,,38083,Sheridan County,ND
0500000US38083,"Sheridan County, North Dakota",1,Total population,1328,109,ND,,38085,Sioux County,ND
0500000US38085,"Sioux County, North Dakota",1,Total population,3993,*****,ND,,38087,Slope County,ND
0500000US38087,"Slope County, North Dakota",1,Total population,775,83,ND,,38089,Stark County,ND
0500000US38089,"Stark County, North Dakota",1,Total population,32710,*****,ND,,38091,Steele County,ND
0500000US38091,"Steele County, North Dakota",1,Total population,1870,136,ND,,38093,Stutsman County,ND
0500000US38093,"Stutsman County, North Dakota",1,Total population,21678,*****,ND,,38095,Towner County,ND
0500000US38095,"Towner County, North Dakota",1,Total population,2190,*****,ND,,38097,Traill County,ND
0500000US38097,"Traill County, North Dakota",1,Total population,8008,*****,ND,,38099,Walsh County,ND
0500000US38099,"Walsh County, North Dakota",1,Total population,10631,*****,ND,,38101,Ward County,ND
0500000US38101,"Ward County, North Dakota",1,Total population,69686,*****,ND,,38103,Wells County,ND
0500000US38103,"Wells County, North Dakota",1,Total population,4031,*****,ND,,38105,Williams County,ND
0500000US38105,"Williams County, North Dakota",1,Total population,38460,*****,ND,,39001,Adams County,OH
0500000US39001,"Adams County, Ohio",1,Total population,27564,*****,OH,,39003,Allen County,OH
0500000US39003,"Allen County, Ohio",1,Total population,102462,*****,OH,,39005,Ashland County,OH
0500000US39005,"Ashland County, Ohio",1,Total population,52658,*****,OH,,39007,Ashtabula County,OH
0500000US39007,"Ashtabula County, Ohio",1,Total population,97869,*****,OH,,39009,Athens County,OH
0500000US39009,"Athens County, Ohio",1,Total population,62933,*****,OH,,39011,Auglaize County,OH
0500000US39011,"Auglaize County, Ohio",1,Total population,46282,*****,OH,,39013,Belmont County,OH
0500000US39013,"Belmont County, Ohio",1,Total population,67077,*****,OH,,39015,Brown County,OH
0500000US39015,"Brown County, Ohio",1,Total population,43694,*****,OH,,39017,Butler County,OH
0500000US39017,"Butler County, Ohio",1,Total population,387830,*****,OH,,39019,Carroll County,OH
0500000US39019,"Carroll County, Ohio",1,Total population,26866,*****,OH,,39021,Champaign County,OH
0500000US39021,"Champaign County, Ohio",1,Total population,38678,*****,OH,,39023,Clark County,OH
0500000US39023,"Clark County, Ohio",1,Total population,136032,*****,OH,,39025,Clermont County,OH
0500000US39025,"Clermont County, Ohio",1,Total population,207650,*****,OH,,39027,Clinton County,OH
0500000US39027,"Clinton County, Ohio",1,Total population,42046,*****,OH,,39029,Columbiana County,OH
0500000US39029,"Columbiana County, Ohio",1,Total population,102331,*****,OH,,39031,Coshocton County,OH
0500000US39031,"Coshocton County, Ohio",1,Total population,36621,*****,OH,,39033,Crawford County,OH
0500000US39033,"Crawford County, Ohio",1,Total population,41939,*****,OH,,39035,Cuyahoga County,OH
0500000US39035,"Cuyahoga County, Ohio",1,Total population,1263667,*****,OH,,39037,Darke County,OH
0500000US39037,"Darke County, Ohio",1,Total population,51839,*****,OH,,39039,Defiance County,OH
0500000US39039,"Defiance County, Ohio",1,Total population,38329,*****,OH,,39041,Delaware County,OH
0500000US39041,"Delaware County, Ohio",1,Total population,211121,*****,OH,,39043,Erie County,OH
0500000US39043,"Erie County, Ohio",1,Total population,75560,*****,OH,,39045,Fairfield County,OH
0500000US39045,"Fairfield County, Ohio",1,Total population,157622,*****,OH,,39047,Fayette County,OH
0500000US39047,"Fayette County, Ohio",1,Total population,28897,*****,OH,,39049,Franklin County,OH
0500000US39049,"Franklin County, Ohio",1,Total population,1313598,*****,OH,,39051,Fulton County,OH
0500000US39051,"Fulton County, Ohio",1,Total population,42709,*****,OH,,39053,Gallia County,OH
0500000US39053,"Gallia County, Ohio",1,Total population,29369,*****,OH,,39055,Geauga County,OH
0500000US39055,"Geauga County, Ohio",1,Total population,95408,*****,OH,,39057,Greene County,OH
0500000US39057,"Greene County, Ohio",1,Total population,167043,*****,OH,,39059,Guernsey County,OH
0500000US39059,"Guernsey County, Ohio",1,Total population,38542,*****,OH,,39061,Hamilton County,OH
0500000US39061,"Hamilton County, Ohio",1,Total population,826790,*****,OH,,39063,Hancock County,OH
0500000US39063,"Hancock County, Ohio",1,Total population,75139,*****,OH,,39065,Hardin County,OH
0500000US39065,"Hardin County, Ohio",1,Total population,30738,*****,OH,,39067,Harrison County,OH
0500000US39067,"Harrison County, Ohio",1,Total population,14623,*****,OH,,39069,Henry County,OH
0500000US39069,"Henry County, Ohio",1,Total population,27618,*****,OH,,39071,Highland County,OH
0500000US39071,"Highland County, Ohio",1,Total population,43162,*****,OH,,39073,Hocking County,OH
0500000US39073,"Hocking County, Ohio",1,Total population,28180,*****,OH,,39075,Holmes County,OH
0500000US39075,"Holmes County, Ohio",1,Total population,44166,*****,OH,,39077,Huron County,OH
0500000US39077,"Huron County, Ohio",1,Total population,58583,*****,OH,,39079,Jackson County,OH
0500000US39079,"Jackson County, Ohio",1,Total population,32531,*****,OH,,39081,Jefferson County,OH
0500000US39081,"Jefferson County, Ohio",1,Total population,65620,*****,OH,,39083,Knox County,OH
0500000US39083,"Knox County, Ohio",1,Total population,62399,*****,OH,,39085,Lake County,OH
0500000US39085,"Lake County, Ohio",1,Total population,232202,*****,OH,,39087,Lawrence County,OH
0500000US39087,"Lawrence County, Ohio",1,Total population,58570,*****,OH,,39089,Licking County,OH
0500000US39089,"Licking County, Ohio",1,Total population,177454,*****,OH,,39091,Logan County,OH
0500000US39091,"Logan County, Ohio",1,Total population,45997,*****,OH,,39093,Lorain County,OH
0500000US39093,"Lorain County, Ohio",1,Total population,311737,*****,OH,,39095,Lucas County,OH
0500000US39095,"Lucas County, Ohio",1,Total population,431212,*****,OH,,39097,Madison County,OH
0500000US39097,"Madison County, Ohio",1,Total population,43947,*****,OH,,39099,Mahoning County,OH
0500000US39099,"Mahoning County, Ohio",1,Total population,229044,*****,OH,,39101,Marion County,OH
0500000US39101,"Marion County, Ohio",1,Total population,65515,*****,OH,,39103,Medina County,OH
0500000US39103,"Medina County, Ohio",1,Total population,181448,*****,OH,,39105,Meigs County,OH
0500000US39105,"Meigs County, Ohio",1,Total population,22361,*****,OH,,39107,Mercer County,OH
0500000US39107,"Mercer County, Ohio",1,Total population,42154,*****,OH,,39109,Miami County,OH
0500000US39109,"Miami County, Ohio",1,Total population,107899,*****,OH,,39111,Monroe County,OH
0500000US39111,"Monroe County, Ohio",1,Total population,13514,*****,OH,,39113,Montgomery County,OH
0500000US39113,"Montgomery County, Ohio",1,Total population,536136,*****,OH,,39115,Morgan County,OH
0500000US39115,"Morgan County, Ohio",1,Total population,13955,*****,OH,,39117,Morrow County,OH
0500000US39117,"Morrow County, Ohio",1,Total population,34892,*****,OH,,39119,Muskingum County,OH
0500000US39119,"Muskingum County, Ohio",1,Total population,86346,*****,OH,,39121,Noble County,OH
0500000US39121,"Noble County, Ohio",1,Total population,14166,*****,OH,,39123,Ottawa County,OH
0500000US39123,"Ottawa County, Ohio",1,Total population,40479,*****,OH,,39125,Paulding County,OH
0500000US39125,"Paulding County, Ohio",1,Total population,18858,*****,OH,,39127,Perry County,OH
0500000US39127,"Perry County, Ohio",1,Total population,35439,*****,OH,,39129,Pickaway County,OH
0500000US39129,"Pickaway County, Ohio",1,Total population,58458,*****,OH,,39131,Pike County,OH
0500000US39131,"Pike County, Ohio",1,Total population,27271,*****,OH,,39133,Portage County,OH
0500000US39133,"Portage County, Ohio",1,Total population,161897,*****,OH,,39135,Preble County,OH
0500000US39135,"Preble County, Ohio",1,Total population,41027,*****,OH,,39137,Putnam County,OH
0500000US39137,"Putnam County, Ohio",1,Total population,34395,*****,OH,,39139,Richland County,OH
0500000US39139,"Richland County, Ohio",1,Total population,124504,*****,OH,,39141,Ross County,OH
0500000US39141,"Ross County, Ohio",1,Total population,77205,*****,OH,,39143,Sandusky County,OH
0500000US39143,"Sandusky County, Ohio",1,Total population,59013,*****,OH,,39145,Scioto County,OH
0500000US39145,"Scioto County, Ohio",1,Total population,74392,*****,OH,,39147,Seneca County,OH
0500000US39147,"Seneca County, Ohio",1,Total population,55166,*****,OH,,39149,Shelby County,OH
0500000US39149,"Shelby County, Ohio",1,Total population,48307,*****,OH,,39151,Stark County,OH
